,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.rmse,metrics.mae,params.alpha,params.random_state,params.max_iter,tags.mlflow.source.git.commit,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name
10,4b83d961473a4b7090b9268c90be3be0,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/4b83d961473a4b7090b9268c90be3be0/artifacts,2023-04-17 18:13:06.947000+00:00,2023-04-17 18:13:07.107000+00:00,0.28197723569402666,0.242005650537408,0.001,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,stately-midge-240,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
11,efd56a2590a141ecbb72581db7a33795,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/efd56a2590a141ecbb72581db7a33795/artifacts,2023-04-17 18:13:06.782000+00:00,2023-04-17 18:13:06.927000+00:00,0.28197723569402666,0.242005650537408,0.001,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,victorious-hare-65,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
12,367cfa64e4e14ffd971f47a1e6310357,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/367cfa64e4e14ffd971f47a1e6310357/artifacts,2023-04-17 18:13:06.607000+00:00,2023-04-17 18:13:06.757000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,12000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,glamorous-seal-693,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
13,e3c8fea52e224b44b4aaaa3f4a5458e8,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/e3c8fea52e224b44b4aaaa3f4a5458e8/artifacts,2023-04-17 18:13:06.440000+00:00,2023-04-17 18:13:06.587000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,6000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,tasteful-bug-927,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
14,0df4a7c7da5847dbb29b075809fcb3a2,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/0df4a7c7da5847dbb29b075809fcb3a2/artifacts,2023-04-17 18:13:06.297000+00:00,2023-04-17 18:13:06.427000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,3000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,agreeable-croc-488,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
15,aa44c37bb9234ea99dcf97cb5d000166,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/aa44c37bb9234ea99dcf97cb5d000166/artifacts,2023-04-17 18:13:06.104000+00:00,2023-04-17 18:13:06.278000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,1000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,intelligent-ape-778,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
16,d5d55eb86b8d440791edca1cb4d6cd81,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/d5d55eb86b8d440791edca1cb4d6cd81/artifacts,2023-04-17 18:13:05.907000+00:00,2023-04-17 18:13:06.072000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,500,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,omniscient-flea-77,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
17,b50d89f38ec343d182cf535dc4d11f13,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/b50d89f38ec343d182cf535dc4d11f13/artifacts,2023-04-17 18:13:05.742000+00:00,2023-04-17 18:13:05.898000+00:00,0.28197724640061633,0.24200573572458056,0.01,47,100,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,omniscient-cat-462,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
18,0c4953e9e5ba42708440a3608314cdc7,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/0c4953e9e5ba42708440a3608314cdc7/artifacts,2023-04-17 18:13:05.567000+00:00,2023-04-17 18:13:05.719000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,12000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,lyrical-fish-808,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
19,978c0b229d654fed8c0b92dfc2b8a39f,694565806649179413,FINISHED,file:///c:/Users/Daniel/OneDrive/Documentos/stock_level_prediction/notebooks/../mlruns/694565806649179413/978c0b229d654fed8c0b92dfc2b8a39f/artifacts,2023-04-17 18:13:05.422000+00:00,2023-04-17 18:13:05.555000+00:00,0.2819773380881273,0.24200654514354772,0.1,47,6000,666c7e04323ddaba4de9efb79e0a9b4552deddce,LOCAL,Daniel,invincible-shrew-888,c:\Users\Daniel\OneDrive\Documentos\stock_level_prediction\venv\lib\site-packages\ipykernel_launcher.py
